web_company,job,location,job_keyword,job_type,qry_company,list_id,keywords,backup_keys,company,cid_match,maybe_cid_match,cid_match_count,maybe_cid_match_count,internship,ideal_job,ideal_count,bkup_job,bkup_count,clean_location,is_ctyst,office,office_state,position,job_descr_len,rank
2U,Sr Director Program Management,"Lanham, MD",consultant,consultant,2U,nasdaq_TWOU,"['associate', 'consultant']","['associate', 'consultant']",2U,True,False,2.0,0.0,False,False,0.0,False,0.0,"Lanham, MD",True,Lanham,MD,Sr Director Program Management,30,1.0
2U,"Senior Manager, Program Management","San Francisco, CA",consultant,consultant,2U,nasdaq_TWOU,"['associate', 'consultant']","['associate', 'consultant']",2U,True,False,2.0,0.0,False,False,0.0,False,0.0,"San Francisco, CA",True,San Francisco,CA,Senior Manager - Program Management,34,2.0
99 Cents Only,Store Manager,"Dallas, TX 75240 (Far North area)",associate,consultant,99 Cents Only Stores,f1000_928,"['associate', 'consultant']","['associate', 'consultant']",99 Cents Only,False,False,0.0,0.0,False,False,1.0,False,0.0,"Dallas, TX",True,Dallas,TX,Store Manager,13,1.0
99 Cents Only Store,Store Manager 2847,"Dallas, TX",associate,consultant,99 Cents Only Stores,f1000_928,"['associate', 'consultant']","['associate', 'consultant']",99 Cents Only Store,False,False,0.0,0.0,False,False,1.0,False,0.0,"Dallas, TX",True,Dallas,TX,Store Manager 2847,18,2.0
99 Cents Only,Front End Shift Lead,"Lake Forest, CA",associate,consultant,99 Cents Only Stores,f1000_928,"['associate', 'consultant']","['associate', 'consultant']",99 Cents Only,False,False,0.0,0.0,False,False,1.0,False,0.0,"Lake Forest, CA",True,Lake Forest,CA,Front End Shift Lead,20,3.0
99 Cents Only Store,Asistant Manager 2885,"Arlington, TX",associate,consultant,99 Cents Only Stores,f1000_928,"['associate', 'consultant']","['associate', 'consultant']",99 Cents Only Store,False,False,0.0,0.0,False,False,1.0,False,0.0,"Arlington, TX",True,Arlington,TX,Asistant Manager 2885,21,4.0
99 Cents Only Store,Front End Manager 2885,"Arlington, TX",associate,consultant,99 Cents Only Stores,f1000_928,"['associate', 'consultant']","['associate', 'consultant']",99 Cents Only Store,False,False,0.0,0.0,False,False,1.0,False,0.0,"Arlington, TX",True,Arlington,TX,Front End Manager 2885,22,5.0
99 Cents Only Store,Assistant Manager 2847,"Dallas, TX",associate,consultant,99 Cents Only Stores,f1000_928,"['associate', 'consultant']","['associate', 'consultant']",99 Cents Only Store,False,False,0.0,0.0,False,False,1.0,False,0.0,"Dallas, TX",True,Dallas,TX,Assistant Manager 2847,22,6.0
99 Cents Only,Internal Audit Manager,"Commerce, CA",consultant,consultant,99 Cents Only Stores,f1000_928,"['associate', 'consultant']","['associate', 'consultant']",99 Cents Only,False,False,0.0,0.0,False,False,1.0,False,0.0,"Commerce, CA",True,Commerce,CA,Internal Audit Manager,22,7.0
99 Cents Only,Assistant Store Manager,"Carson City, NV",associate,consultant,99 Cents Only Stores,f1000_928,"['associate', 'consultant']","['associate', 'consultant']",99 Cents Only,False,False,0.0,0.0,False,False,1.0,False,0.0,"Carson City, NV",True,Carson City,NV,Assistant Store Manager,23,8.0
99 Cents Only Store,Front End Shift Leader 2847,"Dallas, TX",associate,consultant,99 Cents Only Stores,f1000_928,"['associate', 'consultant']","['associate', 'consultant']",99 Cents Only Store,False,False,0.0,0.0,False,False,1.0,False,0.0,"Dallas, TX",True,Dallas,TX,Front End Shift Leader 2847,27,9.0
99 Cents Only,Store Associate San Antonio - Dellcrest #2855,"San Antonio, TX",associate,consultant,99 Cents Only Stores,f1000_928,"['associate', 'consultant']","['associate', 'consultant']",99 Cents Only,False,False,0.0,0.0,False,True,1.0,False,0.0,"San Antonio, TX",True,San Antonio,TX,Store Associate - Dellcrest 2855,45,1.0
"A. Schulman, Inc.",Quality Manager,"North Kingsville, OH",associate,consultant,A. Schulman,f1000_810,"['associate', 'consultant']","['associate', 'consultant']",A Schulman Inc ,False,False,0.0,0.0,False,False,0.0,False,0.0,"North Kingsville, OH",True,North Kingsville,OH,Quality Manager,15,1.0
"A. Schulman, Inc.",Set-Up Technician,"North Kingsville, OH",associate,consultant,A. Schulman,f1000_810,"['associate', 'consultant']","['associate', 'consultant']",A Schulman Inc ,False,False,0.0,0.0,False,False,0.0,False,0.0,"North Kingsville, OH",True,North Kingsville,OH,Set-Up Technician,17,2.0
"A. Schulman, Inc.",Production Operator,"Evansville, IN 47712",associate,consultant,A. Schulman,f1000_810,"['associate', 'consultant']","['associate', 'consultant']",A Schulman Inc ,False,False,0.0,0.0,False,False,0.0,False,0.0,"Evansville, IN",True,Evansville,IN,Production Operator,19,3.0
"A. Schulman, Inc.",Maintenance Technician,"Evansville, IN 47712",associate,consultant,A. Schulman,f1000_810,"['associate', 'consultant']","['associate', 'consultant']",A Schulman Inc ,False,False,0.0,0.0,False,False,0.0,False,0.0,"Evansville, IN",True,Evansville,IN,Maintenance Technician,22,4.0
"A. Schulman, Inc.",Quality Control Lab Technician - 3rd Shift,"Allentown, PA 18106",associate,consultant,A. Schulman,f1000_810,"['associate', 'consultant']","['associate', 'consultant']",A Schulman Inc ,False,False,0.0,0.0,False,False,0.0,False,0.0,"Allentown, PA",True,Allentown,PA,Quality Control Lab Technician - 3rd Shift,42,5.0
"A. Schulman, Inc.",Production Shift Supervisor - Grand Junction,"Grand Junction, TN",associate,consultant,A. Schulman,f1000_810,"['associate', 'consultant']","['associate', 'consultant']",A Schulman Inc ,False,False,0.0,0.0,False,False,0.0,False,0.0,"Grand Junction, TN",True,Grand Junction,TN,Production Shift Supervisor ,44,6.0
"A. Schulman, Inc.",Production Operator - 2nd Shift - $15.00/hour,"Allentown, PA 18106",associate,consultant,A. Schulman,f1000_810,"['associate', 'consultant']","['associate', 'consultant']",A Schulman Inc ,False,False,0.0,0.0,False,False,0.0,False,0.0,"Allentown, PA",True,Allentown,PA,Production Operator - 2nd Shift - 15 00/hour,45,7.0
